pageno	times	org1	pdept	bgtyy	org	item	srcid	obj	seq	acod	sdate	edate	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	note	icd	udept	acd	kort	sysdat	usno
11-1-5-12	0	11124		101	11101	1	040202		002	依據臺北市政府所屬各機關學校職務宿舍設置管理要點及臺北市政府警察局職務宿舍設置管理要點規定辦理。	1010101	1011231	年	1		0		0		0	1	440208	440208	440208	440208	員工借用職務宿舍應收使用費收入，計算方式如下：¶1.承借84年以前建築之職務宿舍者：¶  (按坪數依公式計算)¶    1,691元x 1人x12月= 20,292元  ¶    1,334元x 1人x12月= 16,008元¶    1,021元x 1人x12月= 12,252元¶      682元x 1人x12月=  8,184元¶      600元x 1人x12月=  7,200元¶      400元x 1人x12月=  4,800元¶2.承借84年以後完工之職務宿舍者¶  (按坪數依公式計算)：¶    5,715元x 1人x12月= 68,580元¶    4,153元x 1人x12月= 49,836元¶    3,957元x 1人x12月= 47,484元¶    2,936元x 1人x12月= 35,232元¶    2,931元x 1人x12月= 35,172元¶    2,903元x 2人x12月= 69,672元¶    2,688元x 1人x12月= 32,256元¶3.承借84年以後完工之職務宿舍者¶  (按坪數依公式計算)：¶       782元x 1人x12月= 9,384元¶       712元x 1人x12月= 8,544元¶       689元x 1人x12月= 8,268元¶       587元x 1人x12月= 7,044元					1000322	
11-1-5-14	0	11124		101	11101	1	060201		001	依據臺北市市有財產報廢處理規定辦理。	1010101	1011231	年	1		0		0		0	1	6000	6000	6000	6000	報廢一般財產殘值變賣收入。					0010/21	
11-1-6-8	0	11125		101	11101	1	030101		001	依據社會秩序維護法規定辦理。	1010101	1011231	年	1		0		0		0	1	92000	92000	92000	92000	行為人因妨害善良風俗等行為，依違反社會秩序維護法處罰之罰鍰收入。					1000316	
11-1-6-10	0	11125		101	11101	1	030201		001	依據社會秩序維護法第22條、23條規定辦理。	1010101	1011231	年	1		0		0		0	1	21000	21000	21000	21000	沒入妨害善良風俗所得及掃蕩賭場沒入賭博財物等收入。					1000316	
11-1-6-12	0	11125		101	11101	1	040202		001	依據全國軍公教員工待遇支給要點規定辦理。	1010101	1011231	年	1		0		0		0	1	21600	21600	21600	21600	員工借用職務宿舍扣回房租津貼收入，計         算方法如下： ¶    薦任  600元x 3人x12月= 21,600元					1000321	
11-1-6-12	0	11125		101	11101	1	040202		002	依據臺北市政府所屬各機關學校職務宿舍設置管理要點及臺北市政府警察局職務宿舍設置管理要點規定辦理。	1010101	1011231	年	1		0		0		0	1	117792	117792	117792	117792	員工借用職務宿舍應收使用費收入，計算方法如下：                                1.承借84年以前建築之職務宿舍者：¶    職舍1,210元x 1人x12月= 14,520元 ¶2.承借84年以後完工之職務宿舍者¶  (按坪數依公式計算)： ¶        2,688元x 1人x12月= 32,256元 ¶        5,918元x 1人x12月= 71,016元					1000316	
11-1-6-14	0	11125		101	11101	1	060201		001	臺北市市有財產報廢處理規定辦理。	1010101	1011231	年	1		0		0		0	1	6000	6000	6000	6000	報廢一般財產殘值變賣收入。					0010/10	
11-1-7-8	0	11126		101	11101	1	030101		001	依據社會秩序維護法規定辦理。	1010101	1011231	年	1		0		0		0	1	25000	25000	25000	25000	行為人因妨害善良風俗等行為，依違反社會秩序維護法處罰之罰鍰收入。					1000318	
11-1-7-10	0	11126		101	11101	1	030201		001	依據社會秩序維護法第22、23條規定辦理。	1010101	1011231	年	1		0		0		0	1	10000	10000	10000	10000	沒入妨害善良風俗所得及掃蕩賭場沒入賭博財物等收入。					1000322	
11-1-7-13	0	11126		101	11101	1	040202		001	依據全國軍公教員工待遇支給要點規定辦理。	1010101	1011231	年	1		0		0		0	1	66000	66000	66000	66000	員工借用職務宿舍扣回房租津貼收入，計算方法如下：¶    薦任  700元x 1人x12月=  8,400元¶    薦任  600元x 3人x12月= 21,600元 ¶　  委任  600元x 5人x12月= 36,000元					1000322	
3-4-24	0	03111		101	03111	1	040207		001	依據戶政事務所代收自然人憑證IC卡行政管理費使用要點。	1010101	1011231	張	4500		0		0		0	4500	27	121500	121500	121500	自然人憑證IC卡行政管理費收入(收支併列)。					1000315	
3-4-14	0	03111		101	03111	1	040102		007	依據戶籍法第69條規定辦理。	1010101	1011231	張	40		0		0		0	40	100	4000	4000	4000	中、英文結(離)婚證明書工本費收入。					0010/15	
3-5-12	0	03112		101	03112	1	030101		001	依據戶籍法第76、77、78、79、80條規定辦理。	1010101	1011231	年	1		0		0		0	1	110000	110000	110000	110000	逾期申報及不實申請各項戶籍登記罰鍰收入。					1000321	
3-5-22	0	03112		101	03112	1	040203		001	依據戶籍法第69條規定辦理。	1010101	1011231	件	600		0		0		0	600	15	9000	9000	9000	戶籍登記資料閱覽費收入。					1000331	
3-5-22	0	03112		101	03112	1	040203		002	依據戶籍法第69條規定辦理。	1010101	1011231	張	300000		0		0		0	300000	15	4500000	4500000	4500000	中文戶籍謄本工本費收入。					1000331	
3-5-14	0	03112		101	03112	1	040102		001	依據戶籍法第69條規定辦理。	1010101	1011231	件	17500		0		0		0	17500	50	875000	875000	875000	國民身分證初、換核發工本費收入。					0010/21	
3-5-14	0	03112		101	03112	1	040102		002	依據戶籍法第69條規定辦理。	1010101	1011231	件	6500		0		0		0	6500	200	1300000	1300000	1300000	國民身分證補發工本費收入。					0010/21	
3-5-14	0	03112		101	03112	1	040102		003	依據戶籍法第69條規定辦理。	1010101	1011231	張	9000		0		0		0	9000	30	270000	270000	270000	戶口名簿工本費收入。					1000321	
3-5-14	0	03112		101	03112	1	040102		004	依據臺北市門牌編釘及門牌證明書收費標準辦理。	1010101	1011231	面	500		0		0		0	500	64	32000	32000	32000	門牌工本費收入。					0010/21	
3-5-14	0	03112		101	03112	1	040102		005	依據臺北市門牌編釘及門牌證明書收費標準辦理。	1010101	1011231	張	2500		0		0		0	2500	20	50000	50000	50000	門牌證明工本費收入。					0010/21	
3-5-16	0	03112		101	03112	1	040103		001	依據臺北市印鑑登記及印鑑證明收費標準辦理。	1010101	1011231	件	7100		0		0		0	7100	20	142000	142000	142000	印鑑登記、變更及註銷工本費收入。					0010/21	
3-5-22	0	03112		101	03112	1	040203		003	依據戶籍法第69條規定辦理。	1010101	1011231	張	750		0		0		0	750	100	75000	75000	75000	英文戶籍謄本工本費收入。					1000331	
3-5-22	0	03112		101	03112	1	040203		004	依據臺北市印鑑登記及印鑑證明收費標準辦理。	1010101	1011231	張	42000		0		0		0	42000	20	840000	840000	840000	印鑑證明工本費收入。					0010/21	
3-5-22	0	03112		101	03112	1	040203		005	依據戶籍法第69條規定辦理。	1010101	1011231	張	1200		0		0		0	1200	7	8400	8400	8400	列印戶籍名冊資料工本費收入。					0010/21	
19-4-16	0	19112		101	19112	1	040102		001	土地法第67條及第79條之2	1010101	1011231	張	55000		0		0		0	55000	80	4400000	4400000	4400000	土地建物登記書狀及工本費收入。					1000321	
19-4-24	0	19112		101	19112	1	040206		001	界標管理辦法第6條	1010101	1011231	支	1825		0		0		0	1825	10	18250	18250	18250	販售鋼釘土地界標收入。					0010/21	
19-4-24	0	19112		101	19112	1	040206		002	界標管理辦法第6條	1010101	1011231	支	150		0		0		0	150	45	6750	6750	6750	販售塑膠土地界標收入。					0010/21	
19-4-20	0	19112		101	19112	1	040202		001	臺北市政府地政處80年11月26日北市地一字第34241號函	1010101	1011231	張	100		0		0		0	100	8	800	800	800	傳真機郵電費收入。					0010/21	
19-4-20	0	19112		101	19112	1	040202		002	臺北市政府地政處91年1月28日北市地一字第09130018900號函	1010101	1011231	張	300		0		0		0	300	10	3000	3000	3000	代客傳真服務收入。					0010/21	
19-4-20	0	19112		101	19112	1	040202		003	臺北市市有公用房地提供使用辦法	1010101	1011231	月	12		0		0		0	12	1000	12000	12000	12000	投幣式影印機場地租金收入。					0010/21	
19-4-22	0	19112		101	19112	1	040203		005	使用者付費原則	1010101	1011231	件	5	月	12		0		0	5x12	30	1800	1800	1800	寄發民眾網路申請謄本郵資收入。					0010/21	
19-5-12	0	19113		101	19113	1	030101		001	土地法第73條	1010101	1011231	年	1		0		0		0	1	2450000	2450000	2450000	2450000	土地建物登記逾期罰鍰收入。					1000322	
19-5-14	0	19113		101	19113	1	040101		001	地籍測量實施規則第209條	1010101	1011231	年	1		0		0		0	1	5596000	5596000	5596000	5596000	土地複丈費收入。					1000322	
9-8-8	0	09114		101	09114	1	040207		005	依據臺北市巿立托兒所收托自治條例第11條規定辦理	1010101	1011231	人	1	次	1	時	4		0	1x1x4	100	400	400	400	臨時托兒教保費。					0010/07	
9-10-8	0	09116		101	09116	1	040202		001	依據全國軍公教員工待遇支給要點及臺北市政府所屬各機關學校職務宿舍設置管理要點第10點規定辦理	1010101	1011231	人	1	月	12		0		0	1x12	990	11880	11880	11880	扣繳員工房租津貼及宿舍使用費收入。					1000314	
11-1-3-12	0	11122		101	11101	1	040202		001	依據全國軍公教員工待遇支給要點規定辦理。	1010101	1011231	年	1		0		0		0	1	27600	27600	27600	27600	員工借用職務宿舍扣回房租津貼收入，計算方法如下：¶  薦任 600元x 3人x12月=21,600元¶  雇員 500元x 1人x12月= 6,000元					1000323	
19-1-27	0	19101		101	19101	1	040202		002	全國軍公教員工待遇支給要點第4點	1010101	1011231	人	1	月	12		0		0	1x12	500	6000	6000	6000	員工(委任第3職等以下)住宿公有房舍房租津貼收入。					1000407	
19-1-27	0	19101		101	19101	1	040202		004	臺北市地政講堂場地使用管理辦法第7條	1010101	1011231	次	10		0		0		0	10	3000	30000	30000	30000	臺北市地政講堂場地使用費收入。					1000329	
19-1-35	0	19101		101	19101	1	070201		001	預算法第86條及中央政府特種基金管理準則第10條等相關規定	1010101	1011231	年	1		0		0		0	1	4800000000	2700000000	4800000000	4800000000	實施平均地權基金作業賸餘繳庫收入。					1000731	
19-2-14	0	19102		101	19102	1	040101		001	地籍測量實施規則第209條、第216條	1010101	1011231	年	1		0		0		0	1	237000	237000	237000	237000	土地複丈及鑑界費收入，依據地籍測量實施規則規定計徵。					1000324	
19-2-16	0	19102		101	19102	1	040203		001	土地法第67條及第79條之2規定之書狀費、工本費及閱覽費收費標準表	1010101	1011231	張	200		0		0		0	200	40	8000	8000	8000	受理司法機關囑託辦理鑑測民眾土地訴訟案件複印成果圖表費收入。					0010/09	
19-2-16	0	19102		101	19102	1	040203		002	臺北市地籍複製圖及多目標地籍圖提供使用辦法	1010101	1011231	張	900		0		0		0	900	50	45000	45000	45000	受理機關或民眾申請地籍複製圖之謄本費收入。					0010/09	
19-2-16	0	19102		101	19102	1	040203		003	臺北市地籍複製圖及多目標地籍圖提供使用辦法	1010101	1011231	張	2600		0		0		0	2600	80	208000	208000	208000	受理機關或民眾申請多目標地籍圖之謄本費收入。					1000309	
19-2-16	0	19102		101	19102	1	040203		004	臺北市地籍複製圖及多目標地籍圖提供使用辦法	1010101	1011231	張	100		0		0		0	100	250	25000	25000	25000	受理機關或民眾申請彩色版多目標地籍圖之謄本費收入。					0010/09	
19-2-16	0	19102		101	19102	1	040203		005	行政程序法第46條、臺北市政府及所屬機關學校提供政府資訊收費標準	1010101	1011231	年	1		0		0		0	1	260	260	260	260	受理當事人或利害關係人申請閱覽、抄錄等有關資料或卷宗之查閱費收入。					0010/09	
19-2-16	0	19102		101	19102	1	040203		006	行政程序法第46條、臺北市政府及所屬機關學校提供政府資訊收費標準	1010101	1011231	張	181		0		0		0	181	2	362	362	362	受理當事人或利害關係人申請閱覽、抄錄等有關資料或卷宗之材料費收入。					0010/09	
19-2-19	0	19102		101	19102	1	060201		001	臺北市市有財產管理自治條例	1010101	1011231	年	1		0		0		0	1	5600	15600	5600	5600	廢舊物品變賣收入。					1000803	
19-2-21	0	19102		101	19102	1	100202		001	依民事訴訟法第338條之規定辦理	1010101	1011231	件	3	天	3	人	3		0	3x3x3	1550	41850	41850	41850	受理臺灣高等法院囑託鑑測外縣市土地差旅費收入，以3件計，每件工作天3天，3人1組；明細如下:3件x3天x3人x1,550元=41,850元(收支併列)。					0010/09	
19-2-16	0	19102		101	19102	1	040203		007	依土地基本資料庫電子資料流通作業要點及臺北市地籍資料電子流通作業收費標準	1010101	1011231	小段	203		0		0		0	203	1000	203000	203000	203000	受理機關或民眾申請地籍圖電子檔之費用收入。					0010/09	
19-2-17	0	19102		101	19102	1	040203		008	依土地基本資料庫電子資料流通作業要點及臺北市地籍資料電子流通作業收費標準	1010101	1011231	點	800		0		0		0	800	20	16000	16000	16000	受理機關或民眾申請圖根點電子檔之費用收入。					0010/09	
19-3-12	0	19111		101	19111	1	030101		001	土地法第73條	1010101	1011231	年	1		0		0		0	1	4500000	4500000	4500000	4500000	土地建物登記逾期罰鍰收入。					0010/21	
19-3-14	0	19111		101	19111	1	040101		001	地籍測量實施規則第209條	1010101	1011231	年	1		0		0		0	1	4500000	4500000	4500000	4500000	土地複丈費收入。					1000322	
19-3-14	0	19111		101	19111	1	040101		002	地籍測量實施規則第268條	1010101	1011231	年	1		0		0		0	1	3450000	3450000	3450000	3450000	建物測量費收入。					1000322	
19-3-14	0	19111		101	19111	1	040101		003	地籍測量實施規則第209條	1010101	1011231	筆	10		0		0		0	10	400	4000	4000	4000	地目變更勘測費收入。					0010/21	
19-3-18	0	19111		101	19111	1	040103		001	土地法第65條	1010101	1011231	年	1		0		0		0	1	47425000	41000000	47425000	47425000	土地建物所有權第1次登記費收入，按權利價值千分之二計徵。					1000712	
19-3-18	0	19111		101	19111	1	040103		002	土地法第76條	1010101	1011231	年	1		0		0		0	1	299575000	259000000	299575000	299575000	土地建物權利變更登記費收入，按申報地價或權利價值千分之一計徵。					1000712	
6-1-44	0	06101		101	06101	1	040102		003	自來水管承裝商申請許可收費標準	1010101	1011231	件	27		0		0		0	27	1200	32400	32400	32400	自來水管承裝商營業許可及展延許可期限證照費。					0010/21	
15-5-12	0	15105		101	15105	1	040202		001	依據教育局北市教四字第15638號函辦理	1010101	1011231	場	5		0		0		0	5	6000	30000	30000	30000	練習廳場地租金收入。					0010/30	
15-5-15	0	15105		101	15105	1	100202		001	財政收支劃分法第29條	1010101	1011231	張	990		0		0		0	990	800	792000	792000	792000	音樂會演出門票收入。					0010/30	
15-5-15	0	15105		101	15105	1	100202		002	財政收支劃分法第29條	1010101	1011231	張	1540		0		0		0	1540	600	924000	924000	924000	音樂會演出門票收入。					0010/30	
15-5-15	0	15105		101	15105	1	100202		003	財政收支劃分法第29條	1010101	1011231	張	2200		0		0		0	2200	400	880000	880000	880000	音樂會演出門票收入。					0010/30	
15-5-15	0	15105		101	15105	1	100202		004	財政收支劃分法第29條	1010101	1011231	張	4400		0		0		0	4400	200	880000	880000	880000	音樂會演出門票收入。					0010/30	
15-5-15	0	15105		101	15105	1	100202		005	財政收支劃分法第29條	1010101	1011231	張	145		0		0		0	145	1600	232000	232000	232000	歌劇演出門票收入。					0010/30	
15-5-15	0	15105		101	15105	1	100202		006	財政收支劃分法第29條	1010101	1011231	張	290		0		0		0	290	1200	348000	348000	348000	歌劇演出門票收入。					0010/30	
15-5-15	0	15105		101	15105	1	100202		007	財政收支劃分法第29條	1010101	1011231	張	401		0		0		0	401	1000	401000	401000	401000	歌劇演出門票收入。					0010/30	
15-5-15	0	15105		101	15105	1	100202		008	財政收支劃分法第29條	1010101	1011231	張	500		0		0		0	500	800	400000	400000	400000	歌劇演出門票收入。					0010/30	
15-5-15	0	15105		101	15105	1	100202		009	財政收支劃分法第29條	1010101	1011231	張	600		0		0		0	600	600	360000	360000	360000	歌劇演出門票收入。					0010/30	
15-5-15	0	15105		101	15105	1	100202		010	財政收支劃分法第29條	1010101	1011231	張	800		0		0		0	800	400	320000	320000	320000	歌劇演出門票收入。					0010/30	
15-5-15	0	15105		101	15105	1	100202		011	財政收支劃分法第29條	1010101	1011231	場	2		0		0		0	2	600000	1200000	1200000	1200000	接受各界邀請演出音樂會收入。					0010/30	
